,W_EEs,W_EPs,W_ESs,W_PEs,W_PPs,W_PSs,W_SEs,W_SVs,W_VEs,W_VSs,g_SEs,opto_amps,thalamic_amps,alphas,BL_Etr_0,BL_Etr_1,BL_Etr_2,BL_Etr_3,BL_Etr_4,BL_Etr_5,BL_Etr_6,BL_Etr_7,BL_Etr_8,BL_ssa_E,BL_ssa_PV,BL_ssa_SOM,BL_ssa_VIP,nP_Etr_0,nP_Etr_1,nP_Etr_2,nP_Etr_3,nP_Etr_4,nP_Etr_5,nP_Etr_6,nP_Etr_7,nP_Etr_8,nP_ssa_E,nP_ssa_PV,nP_ssa_SOM,nP_ssa_VIP,nS_Etr_0,nS_Etr_1,nS_Etr_2,nS_Etr_3,nS_Etr_4,nS_Etr_5,nS_Etr_6,nS_Etr_7,nS_Etr_8,nS_ssa_E,nS_ssa_PV,nS_ssa_SOM,nS_ssa_VIP
10,1.054838070393179,1.068760980585096,1.2628789449112672,1.470570276317091,0.8745551087168353,0.34112394027467086,1.006431431100467,0.059637669744663224,1.089279277443013,0.5769864229125866,0.32472493782474054,-0.3878521512140398,1.6378328599144854,1.4711488369168497,0.2517501725356912,0.0997718482334291,0.0870544991142104,0.0858116742538876,0.24816413786939562,0.13866162044889216,0.08964884519729384,0.08564305257572026,0.08544356920656757,0.48886455962689407,0.4862098667313878,0.46092926294509867,0.49557136303191224,0.2798428965325863,0.13140634498489537,0.1177150479021228,0.11605866805876189,0.27024699557936627,0.16517518965944597,0.11862217502399995,0.11489445730614799,0.11494705853918756,0.406506798350814,0.8748149342982943,0.3015669236049138,0.3995387873150957,0.25665628029001497,0.10311448649765893,0.09005517825569165,0.08876040122543422,0.25665628224364284,0.14455810909763944,0.09346232910529945,0.0890542211229591,0.08867402681053423,0.48606766421930236,0.4846175198218263,0.5472947338730743,0.4818205945552966
11,0.7745394371637392,1.4139645922446817,1.0529462797912061,1.3035821642264378,0.6644026612447884,0.612119071151136,0.5513188567637555,0.3041409256618331,0.9556921594244452,0.10361151231806176,0.415571026747104,-0.9690327927987914,2.3147868368060247,1.8339697745387404,0.2172893301419948,0.07620841928345734,0.07114317867178052,0.07080712764798337,0.21683881570031335,0.12017902868794106,0.0725253842649148,0.07079592859191276,0.07075360156125796,0.508063831963783,0.5045226914367932,0.4779818890938818,0.5060784797082456,0.26070811598799487,0.10403313136524789,0.09709642899030528,0.09660784611079519,0.258341424626637,0.15989510899075632,0.09854552571866887,0.09633443755651833,0.09635581651704077,0.45746139692313664,0.9954320201525472,0.37966646395125375,0.4422610238384141,0.21809035139131333,0.07664742981744602,0.07155538765910578,0.07121618642736557,0.21809033344709997,0.12105275085620724,0.07304617270603986,0.07127131205474174,0.07120575201444664,0.5076766036957733,0.504211188864722,,0.5047692203893551
12,1.0434489082280065,1.2507021613956688,1.4460499326225986,1.032319831761432,0.6751139980957931,0.23024809913401836,1.355696828545275,0.07861201493691122,1.2083554067043125,0.5496221288717872,0.020076236314228134,-0.4692137844870551,3.0761653289919018,0.8484703281667204,0.3659227746603122,0.16848093188755037,0.16386157839808327,0.16315151308062853,0.3474045165040942,0.24421781837921389,0.16108170838384706,0.16047358196286254,0.16121583840872356,0.37227104534497174,0.3465130878505341,0.30565668006114366,0.42017516847216757,0.39985281030592595,0.23757063546848944,0.2279755099049607,0.22505036705122933,0.3538694144858765,0.2739873062473397,0.21888162277190973,0.21940185924955408,0.220621267516778,0.2522144044903638,0.6844681361493151,0.08459266670903264,0.3205463007234967,0.3693338961432288,0.1762445050965355,0.1720113192835118,0.1715950651347076,0.36933385687204345,0.2628546678279246,0.17325227559142195,0.1716128823844362,0.17158949890186428,0.36555413502661377,0.3443660156492477,0.9543076078464343,0.3842649183089089
13,0.9658943343686502,1.2951958901575233,0.6365518329733241,0.6749920991932205,0.8805094746023361,0.517591381303336,1.095855005850305,0.04540076491885936,0.587872609619614,0.45597700606148517,0.10016281937554128,-0.6281526276248682,3.7374763216831224,0.6147816630206675,0.3873455064386524,0.21270965290768537,0.2105288511672294,0.209667285953655,0.3741946736895065,0.2843741235317651,0.20730608985857799,0.20735976304987783,0.20782344820745705,0.2897899270273926,0.28356254577105283,0.22244324320809955,0.37546677641242476,0.5274188479060834,0.3468454892365772,0.3359177471923822,0.3316162779517472,0.4170766392002749,0.35889155857399047,0.3248298049853005,0.32587605061878605,0.32668814388368306,0.1749443461073846,0.6882233921076977,0.057530488691280066,0.4149421144360555,0.39194364610676913,0.2191047854650401,0.21775383876513366,0.21742158199634526,0.39194364947275484,0.2996491491043533,0.2180837726347006,0.2174236149545487,0.21741943902358504,0.2863997767885043,0.2797758720322552,0.4035089887654509,0.3105128613351933
14,1.0995712457634768,0.9942956504067533,1.180319862330653,0.8740471505587855,1.2051029791013788,0.4325447680033062,0.5993347385565454,0.23592227026819396,1.0368472552279502,0.8302819028986703,0.18920750458490615,-0.2819310204242692,3.7562195894208346,1.8629196013928513,0.2681269461792554,0.09712570407396186,0.09621755315968765,0.09598379411134988,0.2667899063095716,0.16769616705903093,0.09617250259213839,0.0958199791605005,0.0958720707346955,0.4718071333738053,0.47379531937961455,0.40832224895262476,0.4777381754425312,0.2733512367941048,0.10529538692679856,0.10432584477707754,0.10405395994818642,0.2713074959037549,0.1748490264538859,0.10407864391529274,0.10377855111311073,0.10385738392898615,0.4470851779122306,0.6307339170517996,0.32951400077882415,0.4380389087397393,0.2687928244770289,0.09776254051693237,0.09686281884974593,0.09663599014002883,0.26879299688333214,0.1692803717258032,0.09707889241862092,0.09663707330489907,0.09663443590032415,0.47110920935301914,0.47357185924049605,0.5713098419351137,0.46732155083763655
15,1.2484514739111692,0.506603746016828,0.6615863857523954,1.4066236492942137,0.8411965298725936,0.5064525053027058,0.7010004410104265,0.05823584094526696,1.4550285083115733,0.29667842905424024,0.453737476503838,-0.8468792041941324,4.896083158094996,0.6033870328111225,0.5734251921670062,0.32683480208989624,0.32375217293128106,0.321676265783421,0.47474587372743215,0.3897976601191484,0.31324972451404176,0.31561297101264774,0.3173446552601929,0.23932183679563637,0.23571267956818556,0.18681255092126747,0.2860062771323819,0.959843907573452,0.3420523735814224,0.3578163296244997,0.37430975351672174,0.5206516793147014,0.4496536996402064,0.39394074726042827,0.4045586305461846,0.4110512991664774,0.32832583739189003,0.67474643915305,0.12834480460063716,0.34978036868732115,0.9285361030170663,0.5270496598505212,0.40617846676322705,0.38306785712498614,0.49722454744722977,0.47342709942704914,0.408976149778019,0.383531935546889,0.38029308719768773,0.30093801277886206,0.3026897513084298,0.07530275875888155,0.1672996024269549
16,0.7010203728065096,1.1409146222899382,0.9925881380541437,0.8561698810272217,1.1228714241114688,0.9317898445406544,0.6264259497993323,0.09899451470028198,0.8140904344582877,0.9653580818100269,0.0633636122063738,-0.30060115402097254,1.1447566145517611,1.384201943262484,0.198640655980711,0.09411429211621083,0.07775449539078658,0.07502528348771978,0.19708038470571734,0.1145351519137773,0.08067331531489673,0.07534199289989053,0.07454339393467388,0.4501342141330182,0.4498230004106165,0.3808251418641592,0.46062980214076066,0.22729958460374905,0.12473256866366718,0.10729150613604345,0.10414245156826435,0.2221203449030279,0.142799086530089,0.10930682626090632,0.10387431586531445,0.1031890940758159,0.36663106974770165,0.8473171368400371,0.2316491009856063,0.3910602898890898,0.1990571931179276,0.09496060803232786,0.0785468607611415,0.07580117041850182,0.19905724492021618,0.11612183422744836,0.0818105713841076,0.07632309123624446,0.07544556302067686,0.44843473343775886,0.4484153942796674,1.0,0.4446845962019808
17,0.5323529783079485,0.7655769504405311,0.5070257187842336,1.0112105569812573,1.239509720863634,0.11883780848168352,0.5304169448195498,0.41193863125601854,1.2017587402741237,0.9268171269336334,0.2400604398045699,-0.6105702867992172,4.724256592261636,0.6006389341582282,0.3826689073159394,0.22542208308867806,0.22498607257098854,0.22437229772019945,0.37557395421399653,0.2948847873550429,0.22318808745109375,0.2232957618549879,0.22347991697796774,0.25642210637914187,0.2547156171766989,0.03840435141956106,0.3131228379224484,0.42886211925266926,0.27026567280691965,0.2729450109333917,0.2743712133337769,0.4022055030277925,0.33267384723639726,0.27470174854771034,0.27548666295728086,0.2759311617551328,0.20461163899201656,0.535355832052009,-0.12601855097817274,0.3746401978415022,0.38331762891840243,0.2282808419971348,0.22833995424647915,0.22802658102043646,0.3833176135815632,0.30233449231503634,0.2282133801666796,0.22802626142301818,0.22802597034568342,0.2540157241253358,0.25382230612416373,,0.27481533242048917
18,0.6677812500809713,0.7899885968127998,0.7080069523682384,0.9950163537749713,0.5276502328791084,0.849178306998538,0.9415954452237912,0.39019596037180526,1.3100939640703775,0.3502267831090118,0.4175807243519646,-0.9287238834393374,4.83351795182651,1.15926180424469,0.3084822846840351,0.15139940957862738,0.15140337408411964,0.15102885087119888,0.3061530748032366,0.22354145190255523,0.1505873343158594,0.15058137313401143,0.15067897329945087,0.34098399013250563,0.3303220352370632,0.2758875986811759,0.36092124768779177,0.32954964096288947,0.1816515757376774,0.18114778046497718,0.18057347636134718,0.3235855976754926,0.24779924597254024,0.1796957154128018,0.1798189253633582,0.1799882569336975,0.2878767747305761,0.8364103237507878,0.14346390434632886,0.290781873630389,0.3107538826335169,0.15331724183416698,0.15344216165364674,0.15314487060372425,0.3107538962684027,0.22738125471461343,0.15329938018181138,0.15314455171128702,0.15314433617576628,0.33974873920477106,0.3293143407531437,,0.351860062260906
19,0.7905986082968464,0.954825216533444,1.0935816117259431,1.3005812844574343,1.4816708005582027,0.6383286170701807,0.7258596584056316,0.2547727974102803,1.3668518652728716,0.25402373247596344,0.48887786839196834,-0.6318456110657398,3.7461911755209494,0.8743437322802536,0.3575917573251878,0.1801858275481752,0.1784651237900337,0.17790427197626923,0.35003798508177253,0.257467314481832,0.1769787000768106,0.17672219702909464,0.17699156992774076,0.33083367692056886,0.3304785696266391,0.2656707513320826,0.35662345550308894,0.3940111088310502,0.23369134758847152,0.23018924028075743,0.22865609432708797,0.3728779837957307,0.29211472118858633,0.2251327043444778,0.22547481496406055,0.22609632440713018,0.2528807220726608,0.7212953908656283,0.11359706910780291,0.26786422483221867,0.3665145879787241,0.1872607512827236,0.1858295750249782,0.1854722885274495,0.36651450622524745,0.2709875698455212,0.18617702307188572,0.18547440171861662,0.18547016669579688,0.3279829280132963,0.3284097341006704,,0.3402205705467904
20,1.1777625654004242,1.1588063834457452,1.2592257650860796,1.03173279436533,1.0237540338743756,0.23848026234633052,1.3240236379892072,0.3034517365970205,1.2640044651127398,0.4811374943146701,0.5701823094356977,-0.27460035789384585,4.746532278633966,1.6332963846518733,0.2710491380484411,0.11276608447823828,0.11277239480069626,0.11246946907018714,0.2685840082803682,0.18511506082188686,0.11207978312466743,0.11208629306619615,0.11219158239901787,0.4115952106816933,0.4117777613571656,0.3852981651808534,0.42473012699842183,0.27569315915130665,0.1211259625978438,0.12101830976585845,0.12065604944830585,0.27246650732715266,0.19084691760922004,0.12008285172330319,0.12013115088676486,0.12025937548863413,0.3886745302868013,0.5452781175504627,0.31990613252676325,0.37948027963226916,0.2758903843418501,0.11529924436916011,0.11536360210329087,0.11509394207688915,0.2751423304653753,0.1903201537723072,0.11525009921764935,0.11509357110171287,0.11509324069893187,0.4106968391260542,0.411287009802312,0.9932938249328604,0.4008512374933944
21,1.2006780674376158,1.3560007547555613,1.4961265496160057,0.7836974317292438,1.046531151411715,0.48118379288012714,1.2403191444911377,0.26498076566651674,1.3406164395926126,0.7855161771705933,0.6570913079590796,-0.3842048493070134,3.0128399429968815,0.7327973783023083,0.3643871617765809,0.18294832564190527,0.17790113239690172,0.17703870087756643,0.34527184739942796,0.252128266501896,0.17502473277375152,0.17439989657193763,0.17502713742632284,0.3342760516297619,0.33442798137525015,0.29812062383206245,0.3877304960950211,0.39397437428706883,0.24564127577567965,0.23633307124072525,0.23318553544109707,0.3550872221839523,0.2788256635197338,0.22599241700832037,0.226551525126176,0.22760043567370908,0.23258427486931665,0.5985692959310382,0.13866983010495385,0.3035144264683447,0.41023038374064896,0.2142034983052418,0.2088763109474057,0.20777969690363857,0.3730961587737336,0.2870673399886284,0.209832716190816,0.2078157525289006,0.2077158548352304,0.306757413332801,0.3234693135957225,0.842622828920111,0.2454731433675971
22,0.5135084843894007,0.9784303443190785,1.1594526895471873,0.998183300346672,1.2685317298925063,0.9238077689596019,1.0711411259063737,0.2126092712746261,1.1129699081840063,0.9996914900622633,0.10249183030064397,-0.9540087214054438,1.7905577794735592,1.3380785139216766,0.26087004042150425,0.10183821832549458,0.09041171889027522,0.08943520120198806,0.25721991291153595,0.14642673153401534,0.09279625138237527,0.08920166950186481,0.08909429327291066,0.48671283543860794,0.4856785422761042,0.4299039451013108,0.5019034213295591,0.32175410441635977,0.1327554234876623,0.1178302869899525,0.1166081672851696,0.30870906780433377,0.18817900109738644,0.1196436907284891,0.11556926191493257,0.11578031545235276,0.4599470457812637,1.0,0.3961267990357335,0.4955749516498582,0.26236410035779406,0.10370719441313637,0.0921470802204858,0.09114450818032437,0.26236430299515373,0.1503213557739112,0.09528984361687837,0.09136844023780723,0.09108894174890883,0.4843436348867001,0.4834799739391285,,0.48061905159810087
23,1.226908463971327,1.0020658254619947,0.7164485010028602,1.0568348580232079,0.7479398258121216,0.7348400896682977,1.2336262390707597,0.3424567361700848,1.3661382731925868,0.9950342000283288,0.5537725648439475,-0.5247613249560815,1.6821520609821532,0.7993060375110899,0.4185657909569904,0.19128472232405708,0.16719961759329632,0.16494685974888018,0.3935636678529737,0.2596751676910569,0.1689439765007488,0.1625327401152642,0.16298118589801722,0.4222644062503106,0.42029895321786903,0.3766139204478899,0.49015751291325466,0.5707711685991301,0.31266672105401766,0.27703193612147053,0.27332989564992294,0.45309441331239025,0.36049465093818733,0.2696170293942503,0.26522837666213694,0.26816230091931076,0.3038510543996481,0.9806187896668724,0.21028608276221172,0.4958998961684165,0.4548521698408032,0.21841067345489823,0.1918480016046784,0.1893195269250494,0.43791265203694985,0.3013172327087714,0.1988707986060367,0.1898928366325752,0.18916003374851892,0.4043764360347951,0.39939849534218413,1.0,0.3392302728691171
24,1.0443444047030908,1.1424632276575644,1.0564585006456233,0.8990420415732969,1.418257549285246,0.17183713666275352,1.3646531991122415,0.22109234122689503,1.2997364268484801,0.8737907292043974,0.6888172578211258,-0.2160472755163234,4.406332843676145,1.9054856528007016,0.25099118915964413,0.094262470139041,0.09409503230011816,0.09386507950550148,0.24980725133245826,0.16264018490359203,0.09379457412648166,0.09368319901431464,0.09373779166383403,0.4546917611077206,0.4566263475322859,0.4358160898186176,0.465033841004546,0.25417996524876574,0.09915751340704454,0.0989595679987225,0.09871064038618957,0.2524715539721885,0.16664580228888679,0.09854618987633851,0.09845900976714915,0.09852806028088404,0.4392020803125799,0.5621172687764441,0.3932093008685144,0.43770139473409875,0.25453997898418274,0.09603374108321226,0.09587886014942645,0.09565544415420896,0.25329584740080463,0.16574893577635802,0.09585316588727084,0.09565531763223123,0.09565484303163695,0.4527303517622537,0.4563542298312884,0.9826146035284588,0.4185583947754731
25,0.6378664248680079,0.912634625160558,1.3573974276640692,0.9725872937475926,1.4930138004139692,0.8529902810197979,1.4123088595970024,0.4279916044410832,0.8125620576954055,0.5746645697856766,0.16497173025380502,-0.9343804367144519,3.6852862198339897,1.6493970877613435,0.26975779071168726,0.10109306008418491,0.10000505859356909,0.09975149388936222,0.2669981030939332,0.17173930871574303,0.09961427230215661,0.0993251995987307,0.09945861930392359,0.45806293745640986,0.4593180021504271,0.41142192438711844,0.4736332456623052,0.28768537436998565,0.11850220465767791,0.11715099591502832,0.11678854819669372,0.2824660817956614,0.19167851579536802,0.11613459729215427,0.11597448011969504,0.11621951405454299,0.4187662099357084,0.9663872073483567,0.33426658928005726,0.43126973918794465,0.2713448820634489,0.10259640346489424,0.1015237943679184,0.10128443876586145,0.2713448493491454,0.1754125996825751,0.10179193121658962,0.10128616991742706,0.10128288531285358,0.45637963761688505,0.4582254194634725,1.0,0.45537470375064215
26,1.295621239047429,1.0336717536674618,0.7791643737941257,0.7522470909508201,1.4346361551712228,0.5138249375365848,0.5907188612759262,0.019857551641997373,0.9722515749191659,0.5709277267810748,0.10825424734255729,-0.4725084879710929,1.5183745297028612,0.37195109705631435,0.9999522715550273,0.9999999999999127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1932253620151192e-05,0.2053645118061643,-3.4356834706704995e-05,-1.5126109771311014e-05,0.9999522720652044,0.9999999999998961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1932126072798961e-05,0.31209708136788145,-3.43564820486629e-05,-1.5125948236246235e-05,0.9999522730110865,0.9999999999998961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.193188959664595e-05,0.2093268074558436,-9.827871548379475e-05,-1.5038912378648871e-05
